activation_day,activation_month,activation_year,locality,latitude,longitude,type,lease_type,property_size,property_age,furnishing,facing,floor,total_floor,building_type,water_supply,negotiable,cup_board,balconies,parking,bathroom,gym,lift,swimming_pool,internet,ac,club,intercom,cpa,fs,servant,security,sc,gp,park,rwh,stp,hk,pb,vp,rent
13,4,2018,Marathahalli,12.94919012,77.70113776,2.0,2,1200,5.0,1,0.0,4.0,4.0,1,2,1,2.0,2.0,3,2.0,0,1,0,1,0,1.0,1,1.0,1,0.0,0,0,0.0,0,1.0,0.0,0,1,0.0,23000.0
21,8,2017,BTM 2nd Stage,12.91093929,77.61499239,2.0,4,1200,10.0,1,0.0,1.0,2.0,3,2,1,2.0,2.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,20000.0
26,3,2018,HSR Layout,12.90554971,77.65005758,1.0,2,600,6.0,1,0.0,2.0,3.0,3,1,1,2.0,1.0,3,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,14000.0
18,7,2018,Rajaji Nagar,12.9995539,77.5576303,2.0,2,780,1.0,1,1.0,3.0,4.0,3,1,1,2.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,1.0,1,0.0,0.0,0,0,0.0,16500.0
3,5,2018,Nagarbhavi,12.979678,77.50565456,3.0,2,1500,5.0,1,0.0,0.0,2.0,3,2,1,3.0,0.0,3,3.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,18000.0
16,4,2018,"Ulsoor,",12.97643276,77.62619648,2.0,2,1000,6.0,1,1.0,2.0,3.0,1,2,1,2.0,1.0,1,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,1,0,0.0,25000.0
22,7,2017,"Green Glen Layout,Bellandur",12.9282395,77.6703572,3.0,2,1625,8.0,1,0.0,1.0,4.0,1,2,0,3.0,2.0,3,3.0,1,1,0,1,0,1.0,1,0.0,1,0.0,1,0,0.0,1,1.0,1.0,1,1,0.0,26000.0
10,9,2017,Banashankari,12.94110103,77.56069657,1.0,4,500,15.0,1,4.0,1.0,3.0,3,2,1,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9500.0
3,4,2018,Mahadevapura,12.99287534,77.67874432,1.0,2,550,0.0,1,4.0,1.0,2.0,3,2,0,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,9000.0
23,12,2017,Ejipura,12.93888903,77.63068799,6.0,4,270,9.0,1,0.0,3.0,3.0,3,2,1,3.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,0,0.0,0.0,0,0,0.0,10250.0
2,5,2018,Whitefield,12.95255514,77.72063391,3.0,4,1800,10.0,1,0.0,2.0,2.0,1,3,0,4.0,1.0,3,3.0,1,1,0,1,0,0.0,0,0.0,1,0.0,1,0,1.0,0,0.0,0.0,0,1,0.0,32000.0
28,7,2018,Indiranagar,12.971159,77.6369026,1.0,4,500,5.0,1,0.0,1.0,3.0,1,2,1,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,13000.0
13,10,2017,Bhoganhalli,12.9316197,77.6977063,2.0,2,1120,4.0,1,1.0,2.0,4.0,1,3,1,5.0,1.0,2,2.0,1,1,0,0,0,0.0,1,1.0,1,0.0,1,0,0.0,1,1.0,1.0,0,1,0.0,22000.0
13,7,2018,Marathahalli,12.9562689,77.6982203,1.0,4,450,0.0,2,1.0,3.0,5.0,1,2,0,1.0,1.0,3,1.0,0,1,0,1,0,0.0,0,0.0,1,1.0,1,1,0.0,0,0.0,0.0,1,1,1.0,27000.0
4,12,2018,Whitefield,12.98258319,77.74672512,2.0,4,770,5.0,1,0.0,1.0,4.0,1,3,0,1.0,1.0,3,2.0,1,1,0,0,0,1.0,1,1.0,0,1.0,1,1,1.0,0,1.0,1.0,1,1,1.0,23000.0
6,9,2018,Doddakannelli,12.9266218,77.6948824,3.0,4,1610,1.0,1,0.0,4.0,4.0,1,2,1,3.0,3.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,1.0,1,0,0.0,1,1.0,1.0,1,1,1.0,27000.0
16,2,2018,Jogupalya,12.97025399,77.63043737,2.0,2,1200,0.0,1,7.0,2.0,3.0,3,2,1,2.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,15000.0
18,7,2018,Whitefield Hope Farm Junction,12.97768593,77.76934052,2.0,2,1080,0.0,1,0.0,1.0,5.0,1,2,1,2.0,1.0,3,2.0,1,1,1,0,0,1.0,1,1.0,1,0.0,1,0,0.0,1,1.0,1.0,1,1,1.0,16000.0
6,12,2018,Mahadevapura,12.99526787,77.6664825,2.0,4,600,4.0,1,0.0,1.0,3.0,2,2,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,10500.0
19,11,2017,JP Nagar,12.90266033,77.58244548,2.0,2,700,6.0,1,1.0,3.0,3.0,3,1,1,1.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
5,6,2018,Whitefield Hope Farm Junction,12.98527718,77.7514267,3.0,2,1839,2.0,1,0.0,4.0,19.0,1,2,1,3.0,2.0,3,3.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,1,0.0,1.0,1,1,1.0,34000.0
20,2,2018,Chikkabellandur,12.9088733,77.7056981,3.0,2,1450,3.0,1,0.0,2.0,5.0,1,2,1,3.0,1.0,3,2.0,1,1,0,1,0,0.0,1,0.0,0,0.0,1,0,0.0,1,0.0,0.0,0,1,0.0,23000.0
29,10,2017,RR Nagar,12.92926406,77.50805435,2.0,4,1200,3.0,1,0.0,1.0,3.0,1,1,1,1.0,1.0,3,3.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
10,6,2017,Koramangala 8th Block,12.94172812,77.61582615,2.0,4,500,4.0,1,7.0,1.0,4.0,3,2,1,1.0,1.0,1,1.0,1,0,0,1,0,0.0,1,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,16000.0
14,2,2018,"HSR Layout 5th Sector, Bengaluru, Karnataka, India",12.91735174,77.63203,2.0,2,600,0.0,1,0.0,2.0,3.0,3,3,1,2.0,0.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,18000.0
24,6,2018,BTM Layout 1,12.91662951,77.61221768,1.0,4,525,9.0,0,1.0,0.0,1.0,3,1,1,0.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,10000.0
14,7,2018,Srinivasnagar,12.93749681,77.54977867,3.0,2,1300,10.0,1,0.0,1.0,1.0,2,3,1,2.0,2.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,25000.0
29,3,2018,"6th Block,C V Raman Nagar",12.9803047,77.6759144,2.0,4,1165,10.0,1,1.0,2.0,4.0,1,2,1,4.0,2.0,2,1.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,1,1.0,1.0,1,1,1.0,19000.0
6,11,2018,Whitefield,12.96013379,77.74672531,3.0,2,1910,0.0,1,0.0,0.0,18.0,1,2,0,3.0,2.0,2,3.0,0,0,0,1,1,0.0,1,0.0,1,0.0,1,1,0.0,1,0.0,0.0,1,1,0.0,45000.0
31,7,2017,Koramangala 1st Block,12.91931733,77.63747937,2.0,4,650,6.0,1,0.0,2.0,2.0,3,2,1,2.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,13500.0
7,1,2017,Kodihalli,12.95765127,77.64351334,1.0,4,650,0.0,1,0.0,4.0,4.0,3,2,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,12000.0
27,1,2018,Nagapura,12.99753536,77.54594531,2.0,2,1000,15.0,0,1.0,0.0,1.0,3,1,1,0.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,14000.0
7,10,2017,Bellandur,12.9195451,77.684809,3.0,2,2145,0.0,1,7.0,1.0,11.0,1,2,0,4.0,2.0,3,4.0,1,1,1,1,1,1.0,1,1.0,1,1.0,1,1,1.0,1,1.0,1.0,1,1,1.0,45000.0
16,1,2018,Rajaji Nagar,12.98776371,77.55563513,3.0,4,1375,3.0,1,2.0,2.0,4.0,3,2,1,2.0,0.0,3,3.0,0,1,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,32000.0
1,4,2018,Suddagunte Palya,12.93342096,77.60785897,2.0,2,1000,7.0,1,0.0,2.0,4.0,1,2,0,6.0,2.0,2,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,0,0.0,1.0,0,0,1.0,24000.0
7,11,2017,"Murgesh Pallya,",12.95442428,77.65317881,1.0,4,600,10.0,1,0.0,0.0,3.0,3,2,0,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8000.0
17,9,2017,Varthur,12.9391021,77.7376639,2.0,2,1200,1.0,1,7.0,11.0,13.0,2,3,1,2.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0,0,0.0,25000.0
19,12,2017,"HSR Layout, Rajiv Gandhi Nagar, Sector 7, Bengaluru, Karnataka, India",12.9066754,77.6308584,3.0,2,2214,1.0,1,0.0,2.0,4.0,1,2,1,3.0,2.0,3,3.0,0,1,0,1,0,1.0,0,0.0,0,0.0,1,1,1.0,1,1.0,0.0,1,1,1.0,41000.0
21,2,2018,"Thubarahalli, Whitefield",12.9520393,77.7208853,2.0,4,1000,2.0,1,7.0,4.0,4.0,1,2,0,2.0,2.0,3,2.0,0,0,0,1,0,0.0,0,0.0,1,0.0,1,0,0.0,0,0.0,0.0,1,1,0.0,18000.0
10,3,2017,Jayanagar,12.92206887,77.5880456,2.0,4,500,0.0,0,0.0,3.0,4.0,3,2,1,0.0,0.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,15000.0
7,11,2017,Basavanagudi,12.94678013,77.57453627,3.0,4,1500,0.0,1,4.0,3.0,3.0,1,2,0,3.0,2.0,3,3.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,30000.0
25,6,2018,Doddanekkundi,12.9734973,77.682333,3.0,2,1900,0.0,1,1.0,0.0,6.0,1,2,1,3.0,2.0,3,4.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,1,0.0,0.0,0,1,0.0,36000.0
3,2,2018,Kodihalli,12.96196089,77.64661023,3.0,2,1275,9.0,1,0.0,4.0,5.0,1,2,0,3.0,2.0,3,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,27000.0
26,7,2018,BTM 2nd Stage,12.91384801,77.61280408,2.0,4,1100,10.0,1,1.0,1.0,3.0,1,2,0,8.0,2.0,2,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,1.0,0.0,1,0,0.0,20000.0
14,6,2018,BTM 2nd Stage,12.9117348,77.6037301,2.0,2,800,15.0,1,7.0,1.0,1.0,3,2,0,2.0,1.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.0,19500.0
24,2,2018,Nagarathpete,12.96872292,77.58146213,2.0,2,500,34.0,0,4.0,2.0,4.0,1,2,1,0.0,1.0,0,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,12000.0
4,3,2018,Kasavanahalli,12.90621043,77.67682446,2.0,4,1000,4.0,1,0.0,0.0,4.0,3,3,1,2.0,0.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0.0,0.0,0,0,0.0,15000.0
31,1,2018,Subramanyapura,12.90154839,77.53827504,2.0,2,800,1.0,1,4.0,2.0,3.0,3,2,1,2.0,0.0,2,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,8500.0
3,8,2018,Lakkasandra,12.94287767,77.59955633,1.0,4,450,10.0,1,1.0,1.0,3.0,3,1,1,1.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,1.0,0.0,0,0,0.0,12000.0
11,12,2017,Banashankari Stage II,12.9288851,77.56419161,1.0,2,900,8.0,1,0.0,1.0,1.0,3,1,0,2.0,2.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,11500.0
23,1,2018,Hoodi,12.99235663,77.72126331,2.0,4,1085,5.0,1,0.0,4.0,4.0,1,2,1,2.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,1,0.0,1,1.0,1.0,0,1,1.0,23000.0
12,4,2017,"Srirampura,",12.99216256,77.56641261,1.0,4,500,15.0,0,7.0,0.0,1.0,3,2,1,0.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
3,7,2018,"Dodda Nekkundi Extension,Doddanekkundi",12.9719166,77.7042979,2.0,2,1157,1.0,1,0.0,2.0,5.0,1,2,0,2.0,2.0,2,2.0,1,1,1,0,0,1.0,0,1.0,1,0.0,1,0,0.0,1,0.0,1.0,0,1,1.0,23000.0
2,11,2018,"Girinagar, Banashankari",12.9433038,77.54245477,1.0,4,500,0.0,1,7.0,2.0,2.0,3,2,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9500.0
7,8,2018,Hoodi,12.9940136,77.7156982,3.0,2,1930,3.0,1,7.0,7.0,13.0,1,2,0,3.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,1,1.0,0.0,1,1,1.0,26000.0
12,11,2017,BTM 2nd Stage,12.90959691,77.60624353,3.0,4,1600,10.0,1,0.0,0.0,1.0,2,1,1,4.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,24000.0
31,5,2018,Banashankari 3rd Stage,12.92334,77.555676,2.0,2,1100,10.0,1,0.0,0.0,2.0,3,2,1,2.0,1.0,1,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0.0,15000.0
22,10,2017,Mahadevapura,12.99418617,77.66666654,2.0,4,1150,15.0,1,3.0,2.0,4.0,1,1,1,2.0,2.0,3,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,1.0,17000.0
20,11,2017,Somasundarapalya,12.90000806,77.65415174,2.0,4,815,7.0,2,0.0,3.0,4.0,1,2,0,2.0,0.0,3,2.0,0,1,0,1,0,0.0,0,0.0,1,0.0,1,1,0.0,1,1.0,0.0,1,1,0.0,22000.0
19,10,2017,Indiranagar,12.97568955,77.64011402,2.0,4,750,10.0,1,7.0,2.0,2.0,3,2,1,2.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,19500.0
3,12,2018,Indiranagar,12.97379609,77.64091573,2.0,4,1300,10.0,1,0.0,4.0,5.0,1,2,1,3.0,2.0,2,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,1,1.0,1.0,1,0,0.0,39000.0
17,5,2018,Kasavanahalli,12.9085986,77.67973474,2.0,2,1160,6.0,1,0.0,2.0,2.0,1,3,1,2.0,1.0,3,2.0,1,1,0,1,0,0.0,0,1.0,0,0.0,1,0,1.0,1,1.0,0.0,0,1,0.0,19000.0
3,3,2018,Roopena Agrahara,12.90973559,77.62195824,1.0,4,600,1.0,1,1.0,0.0,2.0,3,1,0,1.0,0.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8500.0
16,6,2018,Banashankari,12.9188263,77.56873898,2.0,2,1200,8.0,1,0.0,1.0,3.0,3,1,1,4.0,0.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,1.0,1,0.0,0.0,0,0,1.0,18000.0
1,4,2018,"Stage 2,BTM 2nd Stage",12.907134,77.6069263,2.0,4,1030,8.0,1,1.0,1.0,4.0,1,1,1,2.0,1.0,3,2.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,0.0,20000.0
6,11,2018,BTM 2nd Stage,12.90869614,77.61050952,3.0,1,1654,5.0,1,0.0,1.0,3.0,3,2,0,6.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,1,0.0,0.0,0,0,0.0,25000.0
11,11,2017,Immadihalli,12.96424773,77.75836055,2.0,2,1107,2.0,1,0.0,2.0,4.0,1,2,0,2.0,2.0,3,2.0,0,1,0,1,0,0.0,0,1.0,1,0.0,1,1,0.0,1,0.0,0.0,0,1,0.0,18500.0
4,1,2018,Kaikondrahalli,12.9168291,77.6738171,3.0,2,1380,0.0,1,0.0,0.0,4.0,1,2,0,3.0,1.0,3,2.0,0,1,0,1,0,0.0,1,1.0,1,0.0,1,0,0.0,0,0.0,0.0,0,1,1.0,29000.0
1,9,2018,Kaggadasapura,12.96861936,77.67286307,2.0,4,600,9.0,1,0.0,1.0,2.0,3,1,1,3.0,1.0,3,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9700.0
14,7,2018,RR Nagar,12.9176504,77.52061935,2.0,2,1000,10.0,1,1.0,0.0,2.0,2,1,1,2.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,13000.0
7,4,2018,JP Nagar,12.90718265,77.58461855,6.0,1,300,10.0,1,0.0,2.0,2.0,3,1,1,1.0,1.0,0,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
31,12,2017,Banashankari,12.93058751,77.55293788,2.0,2,750,0.0,0,0.0,2.0,3.0,3,3,1,0.0,0.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,13000.0
18,6,2018,Hosakerehalli,12.91941012,77.54214562,2.0,2,1100,4.0,0,0.0,0.0,3.0,3,2,0,0.0,1.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,9000.0
3,8,2018,JP Nagar,12.90634858,77.59821837,2.0,2,900,10.0,0,0.0,0.0,1.0,3,2,1,2.0,0.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16000.0
31,8,2017,Hoodi,12.99697308,77.72032543,2.0,4,1100,2.0,1,0.0,1.0,4.0,2,2,1,6.0,1.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,0.0,16000.0
29,6,2018,Jogupalya,12.97159119,77.62742041,5.0,4,2400,10.0,1,1.0,0.0,3.0,3,2,1,5.0,0.0,3,2.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,50000.0
2,9,2018,Ejipura,12.94701548,77.6247563,1.0,4,800,8.0,1,7.0,2.0,4.0,1,2,0,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,0,1.0,0.0,0,0,0.0,8000.0
3,11,2018,Bellandur,12.9239553,77.6753106,2.0,4,1205,13.0,0,1.0,0.0,4.0,1,1,1,0.0,3.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,0,1.0,0.0,0,1,0.0,27000.0
6,5,2018,Bellandur,12.91804921,77.6735165,4.0,4,2900,7.0,1,1.0,1.0,10.0,1,2,1,3.0,1.0,3,4.0,1,1,1,1,0,1.0,0,1.0,1,1.0,1,1,1.0,1,1.0,1.0,1,1,1.0,47000.0
1,2,2018,Munnekollal,12.94844688,77.71337922,2.0,2,800,5.0,1,1.0,2.0,3.0,3,2,0,2.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,15000.0
7,5,2018,Kaggadasapura,12.96785421,77.67195069,1.0,2,650,5.0,0,1.0,1.0,1.0,3,2,1,0.0,1.0,1,1.0,0,0,0,1,0,0.0,0,1.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,9000.0
14,6,2018,Basava Nagar,12.96832328,77.67931602,2.0,2,1200,2.0,1,0.0,0.0,1.0,3,1,1,2.0,0.0,1,2.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,16000.0
24,4,2018,HSR Layout,12.91272245,77.65257329,2.0,2,1500,4.0,1,1.0,0.0,1.0,3,1,1,3.0,0.0,3,3.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,1.0,0.0,0,0,1.0,35000.0
28,6,2018,BTM 2nd Stage,12.9149458,77.6053733,6.0,1,300,5.0,1,0.0,0.0,3.0,2,2,1,1.0,1.0,1,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,8500.0
14,7,2018,Neelasandra,12.96211123,77.61474368,2.0,2,650,3.0,0,1.0,3.0,3.0,2,1,1,0.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,10500.0
22,5,2018,Basavanagudi,12.94118973,77.5786334,3.0,4,1700,0.0,1,7.0,4.0,5.0,1,1,1,3.0,2.0,3,3.0,0,1,0,1,0,0.0,0,1.0,0,0.0,1,1,0.0,1,0.0,0.0,0,1,0.0,47000.0
25,3,2018,RR Nagar,12.90787397,77.52548036,1.0,4,800,3.0,1,0.0,4.0,4.0,1,2,1,1.0,1.0,1,1.0,0,1,0,0,0,0.0,0,0.0,1,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,10000.0
28,7,2017,RR Nagar,12.92435643,77.51204784,3.0,2,1350,0.0,1,1.0,1.0,4.0,1,2,1,3.0,3.0,3,3.0,0,1,0,1,0,0.0,0,0.0,0,0.0,1,0,0.0,1,0.0,0.0,0,0,0.0,18000.0
5,12,2018,HSR Layout,12.90756632,77.63300799,6.0,1,250,3.0,1,0.0,2.0,2.0,3,2,0,1.0,1.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,1,1,0.0,1,0.0,0.0,0,0,0.0,8000.0
9,1,2017,J P Nagar Phase 5,12.90020531,77.58556088,2.0,2,1140,5.0,2,0.0,3.0,4.0,1,2,1,2.0,2.0,3,2.0,1,1,1,1,0,1.0,1,1.0,1,0.0,1,0,0.0,0,1.0,1.0,0,1,1.0,20000.0
22,6,2018,"Munnireddy Layout,Panathur",12.9362,77.7055753,2.0,4,1361,1.0,1,1.0,0.0,4.0,1,2,1,2.0,3.0,3,2.0,1,1,1,1,0,0.0,1,0.0,1,0.0,1,1,0.0,1,0.0,0.0,1,1,0.0,25000.0
27,10,2017,Jayanagar,12.92304764,77.59729998,2.0,4,1200,6.0,1,4.0,1.0,3.0,3,1,1,0.0,0.0,3,3.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,20000.0
20,5,2018,Mahadevapura,12.97845504,77.69419022,3.0,2,2000,10.0,0,1.0,0.0,1.0,2,2,1,6.0,0.0,3,2.0,1,0,1,1,0,1.0,0,1.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,1.0,35000.0
18,2,2018,Bommanahalli,12.90799536,77.62762445,2.0,4,1200,13.0,0,4.0,0.0,1.0,2,1,0,0.0,0.0,3,1.0,0,0,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,0,1.0,20000.0
7,12,2018,RR Nagar,12.90803999,77.52513117,2.0,2,1200,1.0,1,2.0,3.0,4.0,1,2,0,2.0,1.0,3,2.0,0,1,0,1,0,0.0,0,1.0,1,0.0,1,1,0.0,1,0.0,0.0,0,1,1.0,12000.0
16,7,2018,Banashankari,12.93407196,77.53830519,2.0,4,1100,10.0,1,1.0,1.0,3.0,1,2,1,4.0,1.0,3,2.0,1,1,0,0,0,0.0,0,0.0,1,0.0,1,0,0.0,0,0.0,0.0,0,0,0.0,14000.0
5,2,2018,"Kadubeesanahalli,",12.9336504,77.7022315,3.0,4,1750,0.0,1,0.0,5.0,5.0,1,1,1,3.0,2.0,3,3.0,0,1,1,1,0,1.0,1,0.0,1,0.0,1,0,0.0,1,0.0,1.0,0,1,1.0,35000.0
5,10,2018,JP Nagar 8th Phase,12.93268628,77.58468232,2.0,2,830,0.0,1,4.0,6.0,8.0,1,1,1,2.0,2.0,2,2.0,0,1,0,1,0,0.0,0,0.0,1,0.0,1,1,1.0,1,0.0,0.0,1,0,0.0,12000.0
16,12,2017,Bilekehalli,12.90436621,77.60198049,3.0,2,1140,16.0,1,7.0,1.0,3.0,1,1,1,3.0,1.0,2,2.0,1,1,0,0,0,1.0,1,1.0,1,0.0,1,0,0.0,0,0.0,0.0,1,0,1.0,22000.0
14,5,2018,"Vignan Nagar Main road , Basavanagara",12.9721335,77.67987,3.0,4,1170,5.0,1,1.0,4.0,4.0,1,2,1,6.0,3.0,3,2.0,0,1,0,0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0,1,1.0,20000.0
17,7,2017,JP Nagar,12.91551315,77.57394254,1.0,4,500,8.0,1,1.0,3.0,3.0,3,1,1,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,8000.0
10,2,2017,Bilekahalli,12.9019819,77.6042056,2.0,4,900,0.0,1,0.0,1.0,1.0,3,2,1,2.0,2.0,3,2.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,20000.0
16,2,2018,Bellandur,12.93089483,77.67572365,1.0,4,600,0.0,2,7.0,3.0,4.0,1,2,1,2.0,3.0,3,1.0,1,1,1,1,1,1.0,1,1.0,1,1.0,1,1,1.0,1,1.0,1.0,1,1,1.0,20000.0
3,1,2018,Whitefield,12.95199255,77.71696399,6.0,4,300,2.0,1,0.0,0.0,5.0,3,3,0,1.0,0.0,1,1.0,0,0,0,1,0,0.0,0,0.0,0,0.0,0,1,0.0,1,0.0,0.0,0,0,0.0,8500.0
